Model,First Choice LL,AIC,Coefficient Names,Estimated Coefficients,Standard Errors,Likelihood Ratio Test,Embedding_Model,Data_Type,Category_Code,AIC_min,Delta,ExpDelta,Akaike_Weight,cat_code4,category1,category2,category3,category4,num_transactions,num_products,mean_price,overall_numprod,overall_purch,batch
"PC1, PC2, and PC3",-497.0195767997917,1016.039153599583,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_COUNT_text_pc1' 'description_COUNT_text_pc2'
 'description_COUNT_text_pc3' 'sd.description_COUNT_text_pc1'
 'sd.description_COUNT_text_pc2' 'sd.description_COUNT_text_pc3']","[-1.83888144e+02 -3.46421556e+00 -3.04410152e+00 -2.28449251e+01
  4.80278534e-03 -9.68053592e+00 -4.01824429e+00  2.04180880e+01
  3.31275721e+00  8.42131236e+00  4.71646421e+01]","[1.98511774e+02 2.74858865e+00 4.57264461e+00 3.77663534e+01
 7.75825139e-03 1.15848072e+01 6.40295349e+00 2.00117357e+01
 3.66284299e+00 9.21146253e+00 5.22865224e+01]",0.0001859116265315835,description_COUNT_text,descriptions,17050306,1006.638129277599,9.401024321983982,0.009090620048235338,0.0003066170589108498,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC1, PC2, and PC3",-492.790966981149,1009.581933962298,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_COUNT_text_pc1' 'description_COUNT_text_pc2'
 'description_COUNT_text_pc3' 'sd.price' 'sd.description_COUNT_text_pc1'
 'sd.description_COUNT_text_pc2' 'sd.description_COUNT_text_pc3']","[-7.01438743e+01 -1.25075292e+01  2.76060756e+01 -1.93345840e+02
 -2.81339795e-02 -5.87897472e+00  5.98293759e+01 -6.97794240e+00
  7.63203943e-02  2.28865345e+00 -8.29979297e+00  1.72881136e+01]","[5.38132916e+01 8.68437165e+00 2.00597759e+01 1.49292904e+02
 2.54653217e-02 5.63546935e+00 4.64810558e+01 9.00045094e+00
 5.19576918e-02 2.23926003e+00 6.62339454e+00 1.44542755e+01]",2.184435544025458e-06,description_COUNT_text,descriptions,17050306,1006.638129277599,2.943804684698989,0.22948850397474063,0.007740406019526141,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
plain logit,-504.0037642502007,1024.007528500401,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'product_id_6' 'product_id_7' 'price']","[-5.51031026e-02 -1.51534604e-01  1.30942466e+00 -1.36471256e-01
 -5.57075859e-02  1.67771970e+00 -4.48225828e-02  6.36133999e-04]","[0.32097434 0.33100893 0.25718114 0.34591337 0.4706124  0.2724499
 0.3787557  0.00206059]",0.0,description_ST_text,logit,17050306,1006.638129277599,17.369399222801917,0.00016915423748666271,5.705394629328505e-06,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
plain logit with PCs,-504.0037642502007,1024.007528500401,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_ST_text_pc1' 'description_ST_text_pc2'
 'description_ST_text_pc3']","[-1.42424291e-01 -3.68108397e+00 -1.97432474e+00  2.19854452e+00
  6.36133999e-04 -2.39105288e-03  1.87794112e+00 -5.49946748e-01]","[6.17356757e-01 4.38543349e+00 5.03804796e+00 1.45361378e+00
 2.06059061e-03 7.40028870e-01 2.15581974e+00 8.67357021e-02]",1.0,description_ST_text,logit,17050306,1006.638129277599,17.369399222801917,0.00016915423748666271,5.705394629328505e-06,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
price,-498.4363843143562,1014.872768628712,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_ST_text_pc1' 'description_ST_text_pc2'
 'description_ST_text_pc3' 'sd.price']","[ 3.98877021e+00  2.76740509e+01  3.45619377e+01 -6.43910996e+00
 -9.61484950e-03  5.13532234e+00 -1.34183547e+01 -1.38780407e+00
  2.49849639e-02]","[1.58108674e+00 1.18549674e+01 1.38177306e+01 3.34806837e+00
 4.59796436e-03 1.95351232e+00 5.78880884e+00 3.31040342e-01
 7.08474447e-03]",0.0008472489770473991,description_ST_text,descriptions,17050306,1006.638129277599,8.23463935111306,0.016288113414675332,0.0005493809447446415,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC1,-500.3793910702855,1018.758782140571,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_ST_text_pc1' 'description_ST_text_pc2'
 'description_ST_text_pc3' 'sd.description_ST_text_pc1']","[ 2.01896549e+00  1.15464623e+01  1.48604192e+01 -4.95842197e+00
 -8.20566380e-05  2.38882406e+00 -5.81219020e+00 -2.94082379e-02
 -4.91479251e+00]","[1.99132249e+00 1.29458722e+01 1.43292711e+01 6.56942173e+00
 2.51753010e-03 1.97501406e+00 6.48615763e+00 5.25916177e-01
 5.60163745e+00]",0.007095052890030262,description_ST_text,descriptions,17050306,1006.638129277599,12.120652862972065,0.002333638989938869,7.871119020023731e-05,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC2,-497.9249611044876,1013.849922208975,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_ST_text_pc1' 'description_ST_text_pc2'
 'description_ST_text_pc3' 'sd.description_ST_text_pc2']","[ 5.01086368e+00 -1.97424558e+00 -6.26321039e+00 -2.38058978e+01
 -6.06685103e-03  5.75008223e+00  2.47786492e+00 -2.09496395e-01
  2.18156559e+01]","[4.15736011e+00 1.31936243e+01 1.98065827e+01 2.30674858e+01
 5.33898310e-03 4.57647066e+00 7.67199324e+00 4.20696922e-01
 2.20774639e+01]",0.0004888807969574144,description_ST_text,descriptions,17050306,1006.638129277599,7.211792931376067,0.027163083122974264,0.000916182242127044,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC3,-501.2558379327558,1020.511675865512,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_ST_text_pc1' 'description_ST_text_pc2'
 'description_ST_text_pc3' 'sd.description_ST_text_pc3']","[ 1.53776256e+00  1.04735171e+01  1.39119101e+01 -2.81739070e+00
  9.30595930e-04  1.94258634e+00 -5.25010476e+00 -8.75460851e-01
  1.87066714e+00]","[2.77234651e+00 2.35744053e+01 2.66478633e+01 8.21766414e+00
 2.53672267e-03 3.30694891e+00 1.18668020e+01 5.78378256e-01
 2.47924327e+00]",0.01906163050377336,description_ST_text,descriptions,17050306,1006.638129277599,13.873546587912983,0.0009713989645815402,3.276426602020997e-05,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
price and PC1,-497.2428475876353,1014.485695175271,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_ST_text_pc1' 'description_ST_text_pc2'
 'description_ST_text_pc3' 'sd.price' 'sd.description_ST_text_pc1']","[ 4.76101476e+00  3.27584393e+01  4.04081315e+01 -7.99236350e+00
 -1.09821150e-02  6.02433093e+00 -1.58702339e+01 -1.42870374e+00
  2.74052851e-02 -7.00893722e-01]","[1.86151159e+00 1.35499935e+01 1.57714846e+01 3.87934718e+00
 5.09854030e-03 2.26051468e+00 6.59926742e+00 3.67684378e-01
 7.93414618e-03 7.45061932e-01]",0.0002358039452785408,description_ST_text,descriptions,17050306,1006.638129277599,7.847565897671984,0.019766178689245784,0.0006666924305982126,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
price and PC2,-493.7649364681483,1007.529872936297,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_ST_text_pc1' 'description_ST_text_pc2'
 'description_ST_text_pc3' 'sd.price' 'sd.description_ST_text_pc2']","[ 6.24509559e+00  4.36632582e+01  5.32612710e+01 -1.23418724e+01
 -1.56947601e-02  8.04441390e+00 -2.12229714e+01 -2.00967266e+00
  3.84608704e-02  2.03927386e+00]","[2.61371727e+00 1.93064371e+01 2.25844014e+01 5.76361968e+00
 7.47184934e-03 3.25499030e+00 9.41056787e+00 5.92070218e-01
 1.26041153e-02 1.02511999e+00]",6.033146567674004e-06,description_ST_text,descriptions,17050306,1006.638129277599,0.891743658698033,0.6402658300910645,0.02159549345390855,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
price and PC3,-496.1177801281078,1012.235560256216,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_ST_text_pc1' 'description_ST_text_pc2'
 'description_ST_text_pc3' 'sd.price' 'sd.description_ST_text_pc3']","[ 1.48960855e+01  1.17567618e+02  1.38032376e+02 -3.56529387e+01
 -1.33262531e-02  1.86243565e+01 -5.83278262e+01 -3.76965828e+00
  5.27844868e-02  7.36954530e+00]","[6.51954460e+00 5.37198928e+01 6.21804605e+01 1.72506799e+01
 8.55216556e-03 8.15357673e+00 2.68845608e+01 1.57359617e+00
 1.83307750e-02 4.61300734e+00]",7.145337027130625e-05,description_ST_text,descriptions,17050306,1006.638129277599,5.597430978617012,0.0608882239896176,0.002053695794449761,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC1 and PC2,-496.7142322681264,1013.428464536253,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_ST_text_pc1' 'description_ST_text_pc2'
 'description_ST_text_pc3' 'sd.description_ST_text_pc1'
 'sd.description_ST_text_pc2']","[ 6.09288426e+00  3.21931481e+01  3.56533197e+01 -2.02376842e+01
 -5.32278921e-03  8.37913026e+00 -1.35239064e+01  7.25074206e-01
  1.25828106e+01 -9.06486050e+00]","[4.15780134e+00 2.27365785e+01 2.42665860e+01 1.52722238e+01
 5.39653013e-03 5.88426233e+00 9.65340700e+00 9.40521882e-01
 1.06507834e+01 8.06196216e+00]",0.0001343994859979376,description_ST_text,descriptions,17050306,1006.638129277599,6.790335258654068,0.03353493226283602,0.0011310980160480202,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC1 and PC3,-498.5121680779337,1017.024336155867,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_ST_text_pc1' 'description_ST_text_pc2'
 'description_ST_text_pc3' 'sd.description_ST_text_pc1'
 'sd.description_ST_text_pc3']","[ 1.30076942e+01  8.16826054e+01  9.53036312e+01 -3.65423155e+01
  1.62652068e-03  1.54245057e+01 -4.07557715e+01  1.05573321e+00
 -3.14297379e+01 -2.78214676e+00]","[9.63413497e+00 6.10655596e+01 7.04162283e+01 2.83308178e+01
 5.37054537e-03 1.14842971e+01 3.03721791e+01 1.45227428e+00
 2.63527347e+01 2.28694480e+00]",0.0009194191731610949,description_ST_text,descriptions,17050306,1006.638129277599,10.386206878268013,0.005554741236109643,0.00018735558320440157,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC2 and PC3,-497.9249611044876,1013.849922208975,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_ST_text_pc1' 'description_ST_text_pc2'
 'description_ST_text_pc3' 'sd.description_ST_text_pc2'
 'sd.description_ST_text_pc3']","[ 5.01086368e+00 -1.97424558e+00 -6.26321039e+00 -2.38058978e+01
 -6.06685103e-03  5.75008223e+00  2.47786492e+00 -2.09496395e-01
  2.18156559e+01  0.00000000e+00]","[5.85756198e+00 5.01599166e+01 5.74752000e+01 1.69691107e+01
 2.98799064e-03 7.16977832e+00 2.53340747e+01 1.44216228e+00
 6.26358307e-01 5.10826343e+00]",0.0004888807969574144,description_ST_text,descriptions,17050306,1006.638129277599,7.211792931376067,0.027163083122974264,0.000916182242127044,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC1, and PC2",-493.7649364681483,1007.529872936297,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_ST_text_pc1' 'description_ST_text_pc2'
 'description_ST_text_pc3' 'sd.price' 'sd.description_ST_text_pc1'
 'sd.description_ST_text_pc2']","[ 6.24509559e+00  4.36632582e+01  5.32612710e+01 -1.23418724e+01
 -1.56947601e-02  8.04441390e+00 -2.12229714e+01 -2.00967266e+00
  3.84608704e-02  2.03927386e+00  0.00000000e+00]","[2.13269627e+00 1.55852623e+01 1.81457658e+01 4.55700419e+00
 5.66617141e-03 2.62598724e+00 7.59532031e+00 4.20260682e-01
 9.04702896e-03 8.48421811e-01 6.36375258e-01]",6.033146567674004e-06,description_ST_text,descriptions,17050306,1006.638129277599,0.891743658698033,0.6402658300910645,0.02159549345390855,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC1, and PC3",-494.9918760334302,1011.98375206686,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_ST_text_pc1' 'description_ST_text_pc2'
 'description_ST_text_pc3' 'sd.price' 'sd.description_ST_text_pc1'
 'sd.description_ST_text_pc3']","[ 1.70851756e+01  1.32636188e+02  1.55511381e+02 -3.96293664e+01
 -1.74834473e-02  2.11968227e+01 -6.55240151e+01 -4.33661751e+00
  6.73567991e-02 -8.47785228e-02 -7.80476399e+00]","[6.92959041e+00 5.53388763e+01 6.40297443e+01 1.72644410e+01
 1.02282598e-02 8.57018865e+00 2.74992324e+01 1.61255494e+00
 2.32393754e-02 6.82832087e-01 4.55225931e+00]",2.181630915884526e-05,description_ST_text,descriptions,17050306,1006.638129277599,5.345622789261029,0.06905780340137242,0.0023292471208146933,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC2, and PC3",-493.7649364681483,1007.529872936297,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_ST_text_pc1' 'description_ST_text_pc2'
 'description_ST_text_pc3' 'sd.price' 'sd.description_ST_text_pc2'
 'sd.description_ST_text_pc3']","[ 6.24509559e+00  4.36632582e+01  5.32612710e+01 -1.23418724e+01
 -1.56947601e-02  8.04441390e+00 -2.12229714e+01 -2.00967266e+00
  3.84608704e-02  2.03927386e+00  0.00000000e+00]","[1.09349410e+01 8.76868943e+01 1.01901219e+02 2.74507038e+01
 1.34512551e-02 1.36388312e+01 4.36375453e+01 2.65394286e+00
 3.76439813e-02 5.68192016e-01 6.75861013e+00]",6.033146567674004e-06,description_ST_text,descriptions,17050306,1006.638129277599,0.891743658698033,0.6402658300910645,0.02159549345390855,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"PC1, PC2, and PC3",-496.7142322681264,1013.428464536253,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_ST_text_pc1' 'description_ST_text_pc2'
 'description_ST_text_pc3' 'sd.description_ST_text_pc1'
 'sd.description_ST_text_pc2' 'sd.description_ST_text_pc3']","[ 6.09288426e+00  3.21931481e+01  3.56533197e+01 -2.02376842e+01
 -5.32278921e-03  8.37913026e+00 -1.35239064e+01  7.25074206e-01
  1.25828106e+01 -9.06486050e+00  0.00000000e+00]","[1.85605783e+00 1.29210405e+01 1.42640376e+01 6.48101959e+00
 3.45996050e-03 2.71572555e+00 6.12131383e+00 4.45856352e-01
 3.44679111e+00 2.63547836e+00 5.57522661e-01]",0.0001343994859979376,description_ST_text,descriptions,17050306,1006.638129277599,6.790335258654068,0.03353493226283602,0.0011310980160480202,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
"price, PC1, PC2, and PC3",-493.7649364681483,1007.529872936297,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_ST_text_pc1' 'description_ST_text_pc2'
 'description_ST_text_pc3' 'sd.price' 'sd.description_ST_text_pc1'
 'sd.description_ST_text_pc2' 'sd.description_ST_text_pc3']","[ 6.24509559e+00  4.36632582e+01  5.32612710e+01 -1.23418724e+01
 -1.56947601e-02  8.04441390e+00 -2.12229714e+01 -2.00967266e+00
  3.84608704e-02  2.03927386e+00  0.00000000e+00  0.00000000e+00]","[1.72020830e+01 1.34595448e+02 1.57331277e+02 4.14153746e+01
 1.81002064e-02 2.13517487e+01 6.67653088e+01 4.69841023e+00
 6.06521149e-02 9.08849933e-01 1.13759784e+00 7.89038383e+00]",6.033146567674004e-06,description_ST_text,descriptions,17050306,1006.638129277599,0.891743658698033,0.6402658300910645,0.02159549345390855,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
plain logit,-504.0037642502007,1024.007528500401,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'product_id_6' 'product_id_7' 'price']","[-5.51031026e-02 -1.51534604e-01  1.30942466e+00 -1.36471256e-01
 -5.57075859e-02  1.67771970e+00 -4.48225828e-02  6.36133999e-04]","[0.32097434 0.33100893 0.25718114 0.34591337 0.4706124  0.2724499
 0.3787557  0.00206059]",0.0,description_TFIDF_text,logit,17050306,1006.638129277599,17.369399222801917,0.00016915423748666271,5.705394629328505e-06,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
plain logit with PCs,-504.0037642502007,1024.007528500401,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_TFIDF_text_pc1' 'description_TFIDF_text_pc2'
 'description_TFIDF_text_pc3']","[-1.02024817e+01 -1.21560939e+00  1.85946501e+00  5.01831390e+00
  6.36133999e-04  1.38078513e+00 -8.48266984e-01  3.94860423e+00]","[1.09266363e+00 4.00363111e-01 6.64758666e-01 4.38573972e+00
 2.06059061e-03 2.20449660e-01 1.42501375e+00 8.18004449e-01]",1.0,description_TFIDF_text,logit,17050306,1006.638129277599,17.369399222801917,0.00016915423748666271,5.705394629328505e-06,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
price,-498.4363843143562,1014.872768628712,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_TFIDF_text_pc1' 'description_TFIDF_text_pc2'
 'description_TFIDF_text_pc3' 'sd.price']","[-1.23514314e+01 -3.46315582e+00  7.95125319e+00 -2.72988917e+01
 -9.61484950e-03  1.74945416e+00  1.07146096e+01  4.95168498e-01
  2.49849639e-02]","[1.59998050e+00 9.06752440e-01 2.31262814e+00 1.22143906e+01
 4.59796436e-03 3.04035232e-01 4.34333718e+00 1.42106774e+00
 7.08474447e-03]",0.0008472489770473991,description_TFIDF_text,descriptions,17050306,1006.638129277599,8.23463935111306,0.016288113414675332,0.0005493809447446415,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC1,-500.2998810229098,1018.59976204582,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_TFIDF_text_pc1' 'description_TFIDF_text_pc2'
 'description_TFIDF_text_pc3' 'sd.description_TFIDF_text_pc1']","[-3.81055730e+01 -3.09880415e+00  9.93436960e-01 -8.65274851e-01
  8.18684328e-04 -5.18331983e+00  6.06826633e+00  1.33979145e+01
 -1.02854237e+01]","[3.54385194e+01 2.06967642e+00 1.47446772e+00 7.59872536e+00
 4.13116486e-03 7.48109465e+00 7.59433379e+00 1.20905472e+01
 1.14850510e+01]",0.006494290015034839,description_TFIDF_text,descriptions,17050306,1006.638129277599,11.961632768220966,0.002526762641106718,8.522504795834541e-05,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC2,-499.5675916451523,1017.135183290305,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_TFIDF_text_pc1' 'description_TFIDF_text_pc2'
 'description_TFIDF_text_pc3' 'sd.description_TFIDF_text_pc2']","[-2.66599679e+01 -4.37796372e+00 -1.04463164e+00 -6.37476966e+01
  3.65504683e-03  9.67475605e-01  9.24438367e-01  4.45969252e+00
 -1.88044061e+01]","[2.25001259e+01 5.28032484e+00 2.54974491e+00 9.57179783e+01
 3.76561540e-03 5.87555127e-01 5.42240975e+00 1.09788201e+00
 2.35346547e+01]",0.002895229633831985,description_TFIDF_text,descriptions,17050306,1006.638129277599,10.49705401270603,0.005255253656039314,0.00017725418192547366,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
PC3,-500.3891237212022,1018.778247442404,"['product_id_1' 'product_id_2' 'product_id_3' 'product_id_4' 'price'
 'description_TFIDF_text_pc1' 'description_TFIDF_text_pc2'
 'description_TFIDF_text_pc3' 'sd.description_TFIDF_text_pc3']","[-2.14792340e+01 -1.42281424e+00  1.81170322e+00  1.74374342e+00
  5.39901026e-04  4.56344287e-01 -2.30379666e-01  4.78841894e+00
 -3.89595401e+00]","[1.55163312e+01 4.95902035e-01 7.52812471e-01 6.61696920e+00
 2.36850489e-03 1.41711383e+00 1.72907225e+00 1.51568079e+00
 4.63580449e+00]",0.007172392493373948,description_TFIDF_text,descriptions,17050306,1006.638129277599,12.140118164805017,0.002311036664969996,7.794883753675223e-05,17050306,Home & Kitchen,Furniture,Bedroom Furniture,Mattresses & Box Springs,376.0,15.0,202.8076629638672,75.0,2425.0,8.0
